timestamp,user_id,movie_id,genre,action,duration
2025-04-03 05:31:16.778532,user_316,movie_33,Comedy,like,40
2025-03-23 23:58:08.324448,user_811,movie_85,Comedy,like,118
2025-04-04 16:45:29.857409,user_467,movie_29,Comedy,like,143
2025-03-29 21:28:10.256868,user_346,movie_17,Animation,pause,184
2025-04-05 02:21:38.945048,user_422,movie_47,Action,like,180
2025-04-04 20:14:59.723189,user_658,movie_59,Comedy,search,89
2025-04-02 04:49:42.246918,user_627,movie_18,Comedy,like,50
2025-03-29 04:39:35.891794,user_396,movie_19,Comedy,watch,6
2025-03-25 04:48:35.952649,user_134,movie_58,Comedy,watch,132
2025-04-09 11:10:44.924392,user_265,movie_75,Drama,watch,166
2025-04-05 16:40:28.488025,user_752,movie_73,Romance,like,66
2025-03-26 13:08:42.860182,user_706,movie_47,Action,watch,121
2025-04-11 19:22:20.279457,user_442,movie_40,Horror,watch,200
2025-03-20 20:24:22.799260,user_810,movie_93,Comedy,pause,182
2025-04-10 21:10:04.752857,user_259,movie_82,Documentary,search,8
2025-04-09 16:44:39.667617,user_708,movie_11,Romance,search,180
2025-04-12 21:11:40.875448,user_948,movie_53,Romance,search,30
2025-03-31 02:57:25.126457,user_703,movie_27,Horror,pause,160
2025-04-08 10:50:10.446024,user_460,movie_58,Comedy,watch,7
2025-04-13 03:55:06.654031,user_694,movie_47,Action,watch,174
2025-04-17 23:10:09.615406,user_549,movie_5,Documentary,pause,86
2025-04-03 09:37:00.859806,user_861,movie_64,Horror,pause,153
2025-03-20 15:38:03.832608,user_656,movie_4,Action,watch,200
2025-04-03 14:37:47.661145,user_774,movie_77,Documentary,watch,187
2025-04-06 05:54:36.672771,user_260,movie_39,Comedy,like,49
2025-04-14 15:09:52.212235,user_326,movie_65,Horror,like,172
2025-04-14 18:23:50.449549,user_782,movie_49,Animation,search,93
2025-04-01 18:00:02.695726,user_802,movie_28,Romance,pause,53
2025-04-04 07:39:54.217005,user_86,movie_59,Comedy,watch,171
2025-04-02 05:58:06.569037,user_282,movie_75,Drama,watch,27
2025-04-10 05:08:23.401063,user_973,movie_21,Sci-Fi,search,191
2025-03-31 20:09:53.582383,user_346,movie_32,Animation,like,126
2025-04-08 04:25:22.198101,user_655,movie_84,Horror,watch,126
2025-03-24 04:07:13.279056,user_805,movie_19,Comedy,watch,56
2025-04-02 15:00:48.637753,user_935,movie_81,Romance,like,186
2025-04-17 14:48:24.810448,user_468,movie_29,Comedy,watch,21
2025-03-29 16:44:39.718661,user_978,movie_40,Horror,pause,135
2025-04-09 07:43:39.319537,user_180,movie_55,Documentary,pause,102
2025-04-08 00:51:45.603486,user_909,movie_68,Romance,like,185
2025-04-14 02:15:04.637773,user_519,movie_90,Documentary,like,80
2025-04-14 02:39:57.744379,user_84,movie_54,Romance,like,63
2025-04-14 07:42:23.941364,user_420,movie_58,Comedy,like,138
2025-03-30 22:35:13.358379,user_271,movie_52,Action,watch,109
2025-03-29 00:58:34.710995,user_780,movie_74,Action,like,54
2025-04-10 02:27:24.566178,user_874,movie_91,Documentary,like,50
2025-04-11 07:44:58.489795,user_209,movie_75,Drama,pause,172
2025-04-14 17:05:45.781097,user_989,movie_33,Comedy,search,137
2025-03-20 14:49:39.466779,user_560,movie_28,Romance,like,18
2025-03-21 14:14:35.576694,user_313,movie_87,Sci-Fi,like,52
2025-04-07 11:24:58.355687,user_878,movie_31,Documentary,search,86
2025-04-16 04:02:57.224039,user_376,movie_62,Comedy,search,199
2025-04-18 11:07:36.992302,user_692,movie_64,Horror,search,135
2025-04-10 22:39:07.422585,user_210,movie_18,Comedy,pause,107
2025-04-01 13:26:23.055225,user_710,movie_4,Action,watch,175
2025-03-22 11:51:33.583585,user_548,movie_79,Animation,watch,199
2025-04-07 13:16:43.372200,user_796,movie_92,Documentary,pause,21
2025-04-14 17:14:14.370918,user_642,movie_17,Animation,watch,97
2025-04-01 20:25:43.805907,user_662,movie_12,Documentary,search,105
2025-04-09 08:39:40.013960,user_284,movie_38,Action,search,189
2025-04-15 15:26:44.168835,user_216,movie_61,Sci-Fi,watch,117
2025-03-20 22:05:37.590811,user_845,movie_97,Comedy,like,137
2025-04-12 10:12:12.861701,user_477,movie_61,Sci-Fi,watch,28
2025-03-28 08:12:18.275302,user_439,movie_86,Romance,pause,195
2025-03-30 18:51:57.104698,user_962,movie_48,Animation,like,38
2025-03-23 21:47:25.910453,user_994,movie_98,Sci-Fi,search,34
2025-04-04 11:25:12.096642,user_178,movie_69,Sci-Fi,watch,111
2025-04-05 12:26:54.536486,user_650,movie_35,Romance,watch,56
2025-04-12 07:35:39.476300,user_386,movie_88,Horror,like,81
2025-03-24 15:22:06.618385,user_310,movie_22,Animation,search,5
2025-03-21 21:50:14.964911,user_670,movie_92,Documentary,watch,194
2025-04-14 15:59:05.239687,user_566,movie_38,Action,search,11
2025-04-07 03:10:18.275249,user_343,movie_30,Comedy,watch,5
2025-03-26 18:22:39.820492,user_273,movie_34,Drama,search,100
2025-04-15 22:13:01.809533,user_748,movie_87,Sci-Fi,search,67
2025-03-23 20:01:30.130573,user_460,movie_91,Documentary,search,37
2025-04-02 09:00:29.575416,user_44,movie_86,Romance,watch,28
2025-03-27 03:50:38.263760,user_884,movie_41,Action,like,4
2025-03-27 04:48:55.827549,user_925,movie_40,Horror,pause,32
2025-03-19 19:44:47.142331,user_378,movie_19,Comedy,like,91
2025-04-12 16:18:57.935520,user_148,movie_57,Horror,search,114
2025-04-15 13:51:03.825968,user_136,movie_61,Sci-Fi,watch,194
2025-04-08 20:51:36.415732,user_815,movie_29,Comedy,pause,199
2025-03-24 06:43:21.812410,user_953,movie_19,Comedy,pause,126
2025-04-01 19:01:32.599101,user_345,movie_90,Documentary,search,77
2025-03-29 21:47:15.098557,user_498,movie_37,Comedy,pause,66
2025-04-06 04:01:54.859688,user_214,movie_12,Documentary,like,110
2025-04-07 17:00:58.116517,user_426,movie_41,Action,watch,84
2025-04-01 06:28:57.768491,user_582,movie_85,Comedy,like,41
2025-03-27 01:03:03.597665,user_887,movie_16,Drama,like,117
2025-04-13 21:35:56.773970,user_109,movie_74,Action,search,164
2025-03-25 12:24:59.461690,user_13,movie_1,Action,watch,30
2025-03-31 01:57:33.901323,user_298,movie_2,Action,like,77
2025-04-03 00:53:24.294266,user_780,movie_30,Comedy,pause,35
2025-03-26 15:46:06.179396,user_162,movie_53,Romance,watch,123
2025-04-05 16:45:52.618573,user_322,movie_76,Sci-Fi,search,161
2025-04-05 18:50:41.523023,user_533,movie_31,Documentary,watch,62
2025-04-18 07:43:06.777081,user_22,movie_84,Horror,search,80
2025-03-28 09:32:47.114065,user_14,movie_49,Animation,watch,170
2025-04-17 21:06:01.104023,user_735,movie_10,Documentary,pause,78
2025-04-08 06:54:20.682887,user_116,movie_83,Drama,search,106
2025-03-27 18:36:22.145422,user_358,movie_38,Action,like,31
2025-04-05 12:26:57.011949,user_148,movie_38,Action,search,94
2025-04-09 02:45:21.285167,user_744,movie_96,Animation,like,59
2025-04-10 21:08:30.636301,user_312,movie_51,Horror,like,103
2025-03-21 00:17:31.698011,user_210,movie_9,Animation,like,42
2025-04-06 17:35:34.630054,user_215,movie_46,Action,watch,35
2025-04-03 10:37:26.126670,user_736,movie_54,Romance,like,84
2025-04-15 15:58:19.513997,user_161,movie_17,Animation,watch,26
2025-03-28 03:02:24.240582,user_569,movie_14,Comedy,search,6
2025-04-12 12:09:34.429764,user_630,movie_15,Comedy,pause,51
2025-04-06 18:04:01.475242,user_943,movie_86,Romance,search,191
2025-03-30 02:39:04.917525,user_203,movie_69,Sci-Fi,like,55
2025-04-07 15:20:42.539791,user_459,movie_34,Drama,pause,139
2025-04-07 04:01:18.894834,user_183,movie_16,Drama,search,171
2025-04-08 20:58:14.476752,user_557,movie_12,Documentary,watch,172
2025-04-10 04:02:55.352330,user_564,movie_40,Horror,like,54
2025-04-08 07:35:27.552501,user_649,movie_81,Romance,search,170
2025-04-13 16:34:58.807167,user_410,movie_70,Animation,search,106
2025-04-07 09:19:08.084756,user_677,movie_42,Documentary,like,66
2025-04-15 15:25:51.400957,user_52,movie_62,Comedy,search,89
2025-04-07 22:20:43.858244,user_855,movie_77,Documentary,like,168
2025-03-28 19:24:43.035205,user_121,movie_27,Horror,like,32
2025-04-01 18:22:22.708902,user_770,movie_67,Comedy,pause,118
2025-04-05 22:16:24.303515,user_797,movie_57,Horror,pause,105
2025-04-10 12:16:45.518498,user_169,movie_59,Comedy,like,191
2025-03-22 05:52:34.709934,user_821,movie_83,Drama,search,12
2025-03-28 09:27:35.290623,user_73,movie_75,Drama,pause,111
2025-04-10 23:09:59.401920,user_989,movie_44,Drama,pause,79
2025-03-24 19:26:28.062592,user_732,movie_31,Documentary,search,159
2025-03-23 12:08:07.195760,user_575,movie_73,Romance,search,93
2025-04-04 17:21:13.911288,user_907,movie_55,Documentary,pause,33
2025-04-17 16:27:09.994500,user_378,movie_63,Action,like,124
2025-04-04 11:11:38.352638,user_836,movie_20,Horror,pause,119
2025-04-15 22:41:27.237857,user_876,movie_56,Comedy,pause,1
2025-04-13 10:55:14.029919,user_257,movie_95,Action,search,137
2025-03-27 05:59:55.459188,user_22,movie_87,Sci-Fi,pause,6
2025-04-13 06:45:24.994110,user_159,movie_20,Horror,search,187
2025-04-02 23:54:38.575033,user_913,movie_63,Action,watch,133
2025-04-12 17:39:07.175913,user_510,movie_35,Romance,pause,13
2025-04-10 22:30:10.837059,user_327,movie_68,Romance,pause,170
2025-03-29 16:51:18.937855,user_845,movie_80,Comedy,pause,102
2025-03-22 23:54:08.881710,user_850,movie_15,Comedy,pause,148
2025-04-17 10:15:48.415116,user_927,movie_98,Sci-Fi,search,185
2025-03-23 18:19:31.182895,user_161,movie_61,Sci-Fi,like,95
2025-04-17 12:51:37.542928,user_721,movie_24,Horror,watch,60
2025-04-14 08:16:53.427162,user_688,movie_91,Documentary,search,30
2025-04-10 06:24:58.717700,user_462,movie_52,Action,pause,176
2025-04-17 22:32:19.293291,user_27,movie_3,Sci-Fi,like,121
2025-04-17 13:24:52.185002,user_327,movie_76,Sci-Fi,watch,22
2025-04-12 16:17:00.173301,user_907,movie_13,Comedy,pause,13
2025-03-30 12:20:17.928059,user_199,movie_56,Comedy,watch,162
2025-04-12 06:16:16.662583,user_271,movie_32,Animation,watch,145
2025-03-19 23:00:06.154022,user_40,movie_52,Action,pause,165
2025-04-04 15:18:44.423033,user_711,movie_25,Comedy,like,38
2025-04-02 04:25:34.383886,user_564,movie_82,Documentary,pause,81
2025-04-08 17:25:00.165817,user_809,movie_18,Comedy,watch,64
2025-04-08 17:03:56.346734,user_74,movie_43,Animation,watch,190
2025-04-06 01:51:48.757562,user_235,movie_6,Animation,watch,172
2025-04-13 05:07:14.644780,user_584,movie_6,Animation,like,112
2025-04-16 17:59:25.583493,user_560,movie_90,Documentary,like,36
2025-03-22 18:59:22.096900,user_15,movie_29,Comedy,pause,121
2025-03-26 13:19:55.370533,user_377,movie_97,Comedy,pause,61
2025-03-20 06:59:52.891884,user_37,movie_11,Romance,like,168
2025-04-15 01:37:45.718797,user_411,movie_43,Animation,pause,62
2025-04-05 09:11:36.934792,user_328,movie_96,Animation,pause,80
2025-04-15 23:57:52.315462,user_704,movie_68,Romance,pause,43
2025-03-26 04:21:52.782592,user_89,movie_77,Documentary,search,46
2025-03-21 10:29:47.570687,user_57,movie_86,Romance,pause,157
2025-04-13 06:09:22.070804,user_557,movie_60,Drama,search,51
2025-04-15 19:44:21.758805,user_287,movie_60,Drama,like,16
2025-03-28 14:33:25.932380,user_236,movie_89,Horror,watch,93
2025-03-31 18:57:11.858222,user_697,movie_48,Animation,like,53
2025-03-23 17:37:11.016419,user_459,movie_97,Comedy,search,78
2025-04-16 22:17:18.893230,user_944,movie_87,Sci-Fi,like,139
2025-03-28 16:07:22.002651,user_803,movie_10,Documentary,like,79
2025-04-03 07:40:12.012392,user_264,movie_61,Sci-Fi,pause,131
2025-03-22 10:57:30.660428,user_380,movie_66,Animation,like,29
2025-04-15 03:48:25.127706,user_171,movie_73,Romance,search,182
2025-03-23 14:39:30.214247,user_429,movie_23,Animation,watch,52
2025-04-02 03:36:13.617856,user_82,movie_53,Romance,watch,1
2025-04-08 15:43:49.279260,user_463,movie_81,Romance,pause,31
2025-04-10 20:02:28.194988,user_513,movie_6,Animation,watch,8
2025-04-16 22:04:53.830340,user_320,movie_31,Documentary,watch,19
2025-04-01 02:45:05.544851,user_532,movie_3,Sci-Fi,search,21
2025-04-10 19:24:50.286272,user_125,movie_68,Romance,watch,105
2025-03-24 04:14:12.363046,user_476,movie_22,Animation,watch,45
2025-03-31 23:41:49.695116,user_192,movie_85,Comedy,search,87
2025-03-22 12:16:33.077170,user_662,movie_36,Animation,watch,65
2025-04-03 05:18:36.521951,user_575,movie_15,Comedy,pause,154
2025-03-31 18:49:25.375728,user_344,movie_97,Comedy,pause,181
2025-04-17 02:04:32.793788,user_448,movie_77,Documentary,search,2
2025-03-20 12:32:09.615528,user_424,movie_18,Comedy,search,175
2025-03-30 15:45:42.653040,user_70,movie_93,Comedy,pause,137
2025-04-01 20:12:57.959069,user_648,movie_50,Horror,search,121
2025-04-17 01:22:48.000255,user_879,movie_70,Animation,pause,98
2025-04-14 04:54:15.901049,user_444,movie_69,Sci-Fi,pause,117
2025-03-22 12:30:56.186979,user_568,movie_54,Romance,search,27
2025-04-09 02:40:12.248127,user_126,movie_41,Action,pause,89
2025-04-04 20:59:44.512962,user_512,movie_17,Animation,watch,124
2025-04-17 21:01:36.836340,user_48,movie_80,Comedy,watch,99
2025-03-30 07:13:31.596422,user_495,movie_51,Horror,watch,11
2025-03-31 11:38:26.953993,user_374,movie_91,Documentary,watch,167
2025-03-25 05:38:32.793122,user_433,movie_44,Drama,pause,61
2025-03-23 04:56:06.991874,user_336,movie_36,Animation,search,134
2025-04-13 23:33:51.024498,user_436,movie_32,Animation,watch,3
2025-04-02 04:22:36.419335,user_669,movie_42,Documentary,pause,136
2025-04-08 10:10:25.569057,user_129,movie_28,Romance,search,86
2025-04-07 19:00:26.979069,user_633,movie_58,Comedy,like,65
2025-04-06 10:55:31.327075,user_12,movie_16,Drama,pause,85
2025-03-20 04:21:27.522677,user_728,movie_0,Romance,watch,75
2025-04-12 03:28:20.578458,user_725,movie_42,Documentary,like,78
2025-03-26 20:20:59.581449,user_530,movie_46,Action,search,123
2025-03-23 07:38:43.710718,user_76,movie_4,Action,like,55
2025-04-05 11:28:35.113554,user_144,movie_10,Documentary,search,130
2025-03-21 14:22:46.516121,user_264,movie_10,Documentary,pause,133
2025-04-11 11:53:36.918303,user_213,movie_1,Action,pause,188
2025-03-25 18:08:00.903939,user_83,movie_17,Animation,watch,103
2025-03-26 00:27:54.904173,user_363,movie_57,Horror,like,47
2025-04-14 15:09:39.546187,user_418,movie_59,Comedy,search,27
2025-03-29 09:32:35.362496,user_330,movie_50,Horror,pause,69
2025-03-23 23:13:09.434408,user_51,movie_79,Animation,watch,107
2025-04-15 13:21:45.444358,user_967,movie_66,Animation,search,195
2025-03-19 15:01:18.749436,user_540,movie_39,Comedy,like,68
2025-04-14 07:01:57.679577,user_825,movie_80,Comedy,watch,76
2025-03-23 21:09:20.244991,user_83,movie_3,Sci-Fi,like,177
2025-03-23 10:34:28.604701,user_943,movie_14,Comedy,like,27
2025-03-27 01:27:04.677919,user_176,movie_41,Action,watch,171
2025-03-24 18:37:05.537376,user_729,movie_53,Romance,like,144
2025-04-08 08:56:30.409612,user_990,movie_63,Action,like,36
2025-03-20 07:32:31.148246,user_525,movie_53,Romance,watch,90
2025-03-19 23:40:46.968182,user_26,movie_59,Comedy,like,48
2025-04-12 05:46:09.249696,user_377,movie_23,Animation,like,34
2025-03-26 16:17:27.722986,user_387,movie_15,Comedy,search,96
2025-03-29 06:05:44.629405,user_29,movie_35,Romance,pause,185
2025-03-24 18:26:15.154045,user_182,movie_92,Documentary,pause,148
2025-03-21 02:42:27.254296,user_471,movie_31,Documentary,search,170
2025-04-10 19:01:02.203625,user_856,movie_38,Action,search,176
2025-04-04 07:45:42.684942,user_383,movie_99,Animation,search,133
2025-04-10 21:51:33.392888,user_165,movie_81,Romance,search,27
2025-04-02 19:52:38.542377,user_448,movie_50,Horror,search,30
2025-04-11 21:09:09.165902,user_274,movie_32,Animation,pause,169
2025-04-03 22:30:41.786123,user_66,movie_41,Action,pause,66
2025-03-22 19:29:56.993930,user_523,movie_7,Action,watch,107
2025-04-03 15:44:38.883925,user_740,movie_44,Drama,watch,117
2025-04-16 21:40:46.346579,user_328,movie_46,Action,pause,131
2025-03-20 20:12:11.175643,user_962,movie_46,Action,pause,106
2025-04-12 00:54:13.373581,user_922,movie_87,Sci-Fi,watch,187
2025-04-14 13:12:23.512913,user_7,movie_75,Drama,pause,62
2025-04-04 04:25:30.548536,user_308,movie_82,Documentary,watch,128
2025-04-02 06:46:15.217277,user_332,movie_59,Comedy,like,105
2025-04-17 11:04:44.866652,user_702,movie_5,Documentary,like,172
2025-03-21 08:46:28.456226,user_758,movie_23,Animation,watch,176
2025-04-02 21:50:50.113308,user_196,movie_76,Sci-Fi,pause,152
2025-03-31 14:08:40.923697,user_658,movie_57,Horror,search,10
2025-04-09 02:58:13.709793,user_974,movie_13,Comedy,watch,107
2025-04-03 05:58:25.869942,user_550,movie_46,Action,watch,86
2025-04-15 19:57:53.549067,user_557,movie_49,Animation,watch,1
2025-03-21 17:53:36.935267,user_918,movie_16,Drama,watch,150
2025-03-21 23:08:57.917449,user_372,movie_20,Horror,like,121
2025-04-06 18:57:15.922058,user_752,movie_81,Romance,like,182
2025-03-21 12:16:17.348766,user_834,movie_71,Comedy,watch,77
2025-03-27 18:59:30.470854,user_662,movie_78,Action,pause,65
2025-04-07 12:47:43.869388,user_313,movie_64,Horror,pause,137
2025-04-04 23:47:48.877053,user_349,movie_95,Action,pause,82
2025-03-29 07:06:49.669082,user_155,movie_55,Documentary,pause,131
2025-04-18 09:06:44.143192,user_758,movie_13,Comedy,pause,12
2025-04-04 10:58:52.322622,user_105,movie_15,Comedy,watch,4
2025-04-02 03:39:19.362356,user_380,movie_57,Horror,search,152
2025-04-06 16:53:15.243659,user_246,movie_80,Comedy,pause,182
2025-03-22 12:23:19.572672,user_178,movie_92,Documentary,search,57
2025-04-09 14:15:41.252872,user_288,movie_95,Action,search,23
2025-04-14 02:59:27.775070,user_987,movie_22,Animation,like,24
2025-04-08 01:38:24.995372,user_75,movie_8,Sci-Fi,search,105
2025-04-11 14:38:00.396431,user_561,movie_80,Comedy,watch,114
2025-04-10 03:59:06.063977,user_661,movie_20,Horror,like,81
2025-03-25 23:47:48.787921,user_815,movie_81,Romance,search,67
2025-04-02 02:05:59.342182,user_140,movie_98,Sci-Fi,like,198
2025-03-26 09:29:44.344753,user_987,movie_91,Documentary,like,49
2025-03-29 17:00:39.756021,user_234,movie_9,Animation,search,157
2025-04-02 03:29:58.156336,user_359,movie_5,Documentary,search,176
2025-04-01 00:29:34.173478,user_457,movie_64,Horror,pause,178
2025-03-22 09:26:31.495402,user_847,movie_67,Comedy,watch,125
2025-04-01 08:15:01.304228,user_870,movie_68,Romance,pause,29
2025-04-08 11:51:28.581052,user_132,movie_66,Animation,pause,39
2025-03-30 18:28:37.252745,user_342,movie_20,Horror,pause,165
2025-03-24 02:52:49.093001,user_735,movie_28,Romance,watch,63
2025-04-16 05:31:46.212624,user_453,movie_26,Comedy,watch,195
2025-03-21 13:18:58.534690,user_577,movie_17,Animation,search,25
2025-04-13 11:51:21.734927,user_188,movie_92,Documentary,search,40
2025-03-22 08:06:21.423616,user_935,movie_90,Documentary,pause,93
2025-03-22 10:30:24.009211,user_780,movie_97,Comedy,pause,8
2025-04-10 16:54:48.228083,user_54,movie_33,Comedy,pause,130
2025-04-12 21:27:14.987439,user_283,movie_7,Action,search,183
2025-04-05 05:34:01.946715,user_470,movie_12,Documentary,watch,100
2025-04-06 03:14:06.494461,user_82,movie_92,Documentary,pause,136
2025-04-05 09:19:20.985067,user_154,movie_7,Action,search,15
2025-03-29 10:19:31.383831,user_160,movie_63,Action,search,143
2025-03-23 04:59:12.491639,user_927,movie_18,Comedy,search,186
2025-03-30 03:34:15.222411,user_65,movie_40,Horror,like,111
2025-04-08 12:01:31.627848,user_205,movie_81,Romance,watch,56
2025-04-11 01:11:05.776652,user_90,movie_17,Animation,watch,89
2025-04-14 14:00:23.849869,user_916,movie_28,Romance,watch,175
2025-04-10 04:08:38.279310,user_438,movie_22,Animation,search,47
2025-04-17 14:13:38.236807,user_813,movie_64,Horror,pause,47
2025-04-06 13:16:31.956454,user_813,movie_99,Animation,search,43
2025-03-30 02:09:55.913317,user_680,movie_56,Comedy,watch,149
2025-04-05 21:04:53.799666,user_987,movie_21,Sci-Fi,like,140
2025-03-25 22:09:07.984302,user_723,movie_53,Romance,like,73
2025-04-08 05:49:49.497345,user_354,movie_24,Horror,pause,147
2025-03-26 06:26:11.700727,user_807,movie_66,Animation,search,32
2025-03-22 18:53:51.045955,user_500,movie_77,Documentary,watch,115
2025-04-13 21:38:56.901015,user_183,movie_74,Action,like,94
2025-03-30 13:37:27.243195,user_281,movie_57,Horror,like,56
2025-04-11 10:03:22.797980,user_398,movie_19,Comedy,like,158
2025-04-05 18:19:56.211227,user_498,movie_72,Romance,like,16
2025-04-12 18:10:46.794027,user_162,movie_95,Action,pause,155
2025-04-13 21:29:31.178163,user_121,movie_79,Animation,search,65
2025-04-17 18:39:13.792710,user_177,movie_45,Drama,watch,88
2025-04-13 02:14:51.419930,user_921,movie_83,Drama,pause,80
2025-04-06 22:45:10.943148,user_774,movie_99,Animation,pause,119
2025-04-07 19:43:25.232647,user_528,movie_54,Romance,pause,71
2025-03-20 07:52:58.931128,user_220,movie_72,Romance,pause,119
2025-04-16 09:55:15.482259,user_851,movie_98,Sci-Fi,search,91
2025-04-13 10:11:31.367575,user_699,movie_90,Documentary,watch,137
2025-03-27 13:32:33.503599,user_688,movie_68,Romance,watch,41
2025-03-24 22:52:47.458523,user_293,movie_90,Documentary,pause,101
2025-04-09 14:55:24.219268,user_120,movie_48,Animation,search,144
2025-03-28 19:26:57.313447,user_744,movie_2,Action,watch,63
2025-03-29 17:39:14.510367,user_92,movie_7,Action,search,72
2025-03-19 17:22:35.206134,user_621,movie_26,Comedy,pause,178
2025-04-14 15:16:53.135342,user_963,movie_11,Romance,search,143
2025-04-05 12:43:53.277622,user_479,movie_7,Action,search,200
2025-03-31 13:32:42.019647,user_276,movie_9,Animation,watch,195
2025-03-23 19:07:48.103560,user_50,movie_46,Action,pause,101
2025-04-07 12:51:50.856803,user_322,movie_28,Romance,like,185
2025-03-20 11:03:12.199003,user_467,movie_14,Comedy,watch,139
2025-04-10 22:10:50.687119,user_218,movie_12,Documentary,search,173
2025-03-25 23:52:33.425047,user_173,movie_76,Sci-Fi,like,101
2025-04-01 03:15:34.823838,user_66,movie_63,Action,pause,51
2025-03-29 18:25:31.384746,user_814,movie_79,Animation,watch,58
2025-03-30 15:25:06.615700,user_507,movie_41,Action,search,48
2025-04-10 04:31:45.748389,user_673,movie_80,Comedy,pause,22
2025-04-11 20:18:06.926954,user_922,movie_75,Drama,watch,22
2025-04-05 13:38:51.498744,user_953,movie_27,Horror,watch,90
2025-03-22 02:08:57.647621,user_305,movie_10,Documentary,pause,183
2025-03-21 02:51:31.078095,user_674,movie_46,Action,search,29
2025-03-24 06:18:55.453302,user_838,movie_83,Drama,search,146
2025-04-07 01:49:25.567552,user_975,movie_46,Action,watch,37
2025-04-08 18:14:15.897909,user_245,movie_0,Romance,search,104
2025-03-27 16:53:39.570472,user_450,movie_78,Action,pause,112
2025-04-08 09:34:34.091759,user_575,movie_41,Action,like,183
2025-04-03 02:39:24.139077,user_646,movie_26,Comedy,search,80
2025-04-01 19:15:07.531921,user_748,movie_70,Animation,watch,56
2025-03-27 17:39:37.460593,user_626,movie_15,Comedy,like,150
2025-04-11 04:32:21.628388,user_196,movie_61,Sci-Fi,pause,164
2025-03-22 22:55:43.981022,user_502,movie_7,Action,watch,151
2025-04-01 10:31:05.137767,user_279,movie_63,Action,pause,149
2025-03-28 00:55:03.850449,user_521,movie_69,Sci-Fi,like,87
2025-04-08 21:29:25.372338,user_140,movie_16,Drama,watch,168
2025-04-03 03:21:21.096720,user_565,movie_5,Documentary,watch,104
2025-04-08 13:18:56.592245,user_971,movie_29,Comedy,like,161
2025-03-20 21:40:50.803871,user_879,movie_71,Comedy,pause,134
2025-03-31 09:34:11.722659,user_257,movie_18,Comedy,pause,116
2025-04-06 12:29:39.288400,user_72,movie_40,Horror,pause,181
2025-03-19 18:30:53.926652,user_867,movie_8,Sci-Fi,watch,112
2025-03-28 14:00:07.986352,user_569,movie_80,Comedy,pause,106
2025-03-25 21:04:07.474139,user_824,movie_32,Animation,watch,173
2025-03-23 15:47:21.615227,user_50,movie_22,Animation,watch,108
2025-03-27 04:57:15.554424,user_378,movie_73,Romance,like,107
2025-03-29 09:13:42.146591,user_602,movie_40,Horror,search,49
2025-03-19 18:32:44.917828,user_137,movie_11,Romance,search,22
2025-04-10 22:49:49.607930,user_719,movie_83,Drama,pause,99
2025-03-24 19:28:49.926462,user_619,movie_18,Comedy,watch,61
2025-03-30 22:43:46.699294,user_80,movie_39,Comedy,like,172
2025-04-09 15:37:24.914688,user_126,movie_21,Sci-Fi,pause,197
2025-04-03 13:10:09.002274,user_536,movie_66,Animation,like,145
2025-04-13 12:59:43.092672,user_648,movie_82,Documentary,like,148
2025-04-12 17:26:39.883581,user_278,movie_9,Animation,search,186
2025-03-21 16:52:28.687167,user_750,movie_58,Comedy,pause,175
2025-04-14 09:27:02.226362,user_743,movie_94,Documentary,like,188
2025-03-20 19:26:16.461971,user_693,movie_13,Comedy,search,55
2025-03-20 02:28:27.062830,user_598,movie_19,Comedy,like,141
2025-04-16 04:13:02.030230,user_905,movie_57,Horror,pause,34
2025-04-14 09:41:58.155282,user_622,movie_6,Animation,pause,118
2025-04-05 19:31:36.744630,user_940,movie_71,Comedy,watch,102
2025-04-05 17:49:40.972856,user_46,movie_61,Sci-Fi,watch,80
2025-04-09 19:49:10.308387,user_510,movie_26,Comedy,pause,131
2025-04-01 01:43:11.743914,user_899,movie_9,Animation,like,111
2025-03-22 23:54:18.381945,user_371,movie_73,Romance,pause,44
2025-03-20 03:59:49.200992,user_27,movie_93,Comedy,search,84
2025-03-29 06:48:48.121123,user_417,movie_9,Animation,like,192
2025-04-12 13:55:56.023973,user_377,movie_74,Action,watch,23
2025-04-07 02:01:49.682485,user_22,movie_10,Documentary,pause,80
2025-04-13 12:02:20.166682,user_859,movie_21,Sci-Fi,pause,197
2025-04-16 03:12:52.196514,user_947,movie_51,Horror,pause,65
2025-03-22 04:26:01.652324,user_966,movie_19,Comedy,pause,46
2025-04-13 21:00:32.460640,user_832,movie_6,Animation,watch,15
2025-03-26 20:10:05.302741,user_532,movie_2,Action,like,71
2025-04-06 04:58:03.379281,user_799,movie_65,Horror,watch,16
2025-04-04 06:13:59.911458,user_93,movie_30,Comedy,watch,89
2025-03-31 09:55:56.278259,user_836,movie_23,Animation,pause,54
2025-03-28 20:22:40.664279,user_278,movie_65,Horror,search,93
2025-03-29 17:25:47.424737,user_147,movie_26,Comedy,search,20
2025-03-29 12:47:22.869502,user_515,movie_23,Animation,pause,173
2025-03-24 14:02:08.979254,user_442,movie_47,Action,pause,19
2025-04-03 20:31:41.673533,user_855,movie_39,Comedy,watch,136
2025-03-22 23:04:46.050462,user_133,movie_18,Comedy,pause,99
2025-04-03 20:08:44.745541,user_802,movie_77,Documentary,like,22
2025-04-15 17:14:40.720255,user_930,movie_43,Animation,watch,160
2025-03-30 00:31:49.688104,user_204,movie_7,Action,pause,130
